color,pu_borough,do_borough,month_num,day_of_week,hour_of_day,avg_total_amount
green,Bronx,Unknown,3,Thursday,15,26.76
green,Bronx,Unknown,3,Thursday,16,24.39
green,Bronx,Unknown,3,Thursday,17,25.63
green,Bronx,Unknown,3,Thursday,18,26.5
green,Bronx,Unknown,3,Thursday,19,23.95
green,Bronx,Unknown,3,Thursday,20,27.92
green,Bronx,Unknown,3,Thursday,21,26.49
green,Bronx,Unknown,3,Thursday,22,29.55
green,Bronx,Unknown,3,Thursday,23,31.36
green,Bronx,Unknown,3,Tuesday,0,28.77
green,Bronx,Unknown,3,Tuesday,1,26.84
green,Bronx,Unknown,3,Tuesday,2,17.09
green,Bronx,Unknown,3,Tuesday,3,14.3
green,Bronx,Unknown,3,Tuesday,4,36.43
green,Bronx,Unknown,3,Tuesday,5,21.78
green,Bronx,Unknown,3,Tuesday,6,23.9
green,Bronx,Unknown,3,Tuesday,7,27.98
green,Bronx,Unknown,3,Tuesday,8,29.56
green,Bronx,Unknown,3,Tuesday,9,24.97
green,Bronx,Unknown,3,Tuesday,10,23.01
green,Bronx,Unknown,3,Tuesday,11,23.04
green,Bronx,Unknown,3,Tuesday,12,28.59
green,Bronx,Unknown,3,Tuesday,13,30.39
green,Bronx,Unknown,3,Tuesday,14,22.88
green,Bronx,Unknown,3,Tuesday,15,31.63
green,Bronx,Unknown,3,Tuesday,16,26.32
green,Bronx,Unknown,3,Tuesday,17,23.79
green,Bronx,Unknown,3,Tuesday,18,25.58
green,Bronx,Unknown,3,Tuesday,19,22.18
green,Bronx,Unknown,3,Tuesday,20,31.14
green,Bronx,Unknown,3,Tuesday,21,18.73
green,Bronx,Unknown,3,Tuesday,22,20.71
green,Bronx,Unknown,3,Tuesday,23,14.5
green,Bronx,Unknown,3,Wednesday,0,22.66
green,Bronx,Unknown,3,Wednesday,1,24.53
green,Bronx,Unknown,3,Wednesday,2,10.3
green,Bronx,Unknown,3,Wednesday,3,12.3
green,Bronx,Unknown,3,Wednesday,4,31.05
green,Bronx,Unknown,3,Wednesday,5,29.76
green,Bronx,Unknown,3,Wednesday,6,26.12
green,Bronx,Unknown,3,Wednesday,7,27.44
green,Bronx,Unknown,3,Wednesday,8,27.21
green,Bronx,Unknown,3,Wednesday,9,25.29
green,Bronx,Unknown,3,Wednesday,10,25.77
green,Bronx,Unknown,3,Wednesday,11,22.31
green,Bronx,Unknown,3,Wednesday,12,29.37
green,Bronx,Unknown,3,Wednesday,13,23.82
green,Bronx,Unknown,3,Wednesday,14,29.29
green,Bronx,Unknown,3,Wednesday,15,23.99
green,Bronx,Unknown,3,Wednesday,16,32.22
green,Bronx,Unknown,3,Wednesday,17,27.96
green,Bronx,Unknown,3,Wednesday,18,27.01
green,Bronx,Unknown,3,Wednesday,19,24.94
green,Bronx,Unknown,3,Wednesday,20,26.54
green,Bronx,Unknown,3,Wednesday,21,28.19
green,Bronx,Unknown,3,Wednesday,22,25.72
green,Bronx,Unknown,3,Wednesday,23,28.75
green,Bronx,Unknown,4,Friday,0,18.61
green,Bronx,Unknown,4,Friday,1,18.67
green,Bronx,Unknown,4,Friday,2,27.77
green,Bronx,Unknown,4,Friday,3,32.9
green,Bronx,Unknown,4,Friday,4,16.45
green,Bronx,Unknown,4,Friday,5,36.54
green,Bronx,Unknown,4,Friday,6,24.17
green,Bronx,Unknown,4,Friday,7,34.75
green,Bronx,Unknown,4,Friday,8,28.36
green,Bronx,Unknown,4,Friday,9,22.31
green,Bronx,Unknown,4,Friday,10,22.51
green,Bronx,Unknown,4,Friday,11,19.01
green,Bronx,Unknown,4,Friday,12,24.08
green,Bronx,Unknown,4,Friday,13,25.27
green,Bronx,Unknown,4,Friday,14,24.65
green,Bronx,Unknown,4,Friday,15,30.72
green,Bronx,Unknown,4,Friday,16,25.87
green,Bronx,Unknown,4,Friday,17,31.31
green,Bronx,Unknown,4,Friday,18,27.65
green,Bronx,Unknown,4,Friday,19,30.44
green,Bronx,Unknown,4,Friday,20,25.27
green,Bronx,Unknown,4,Friday,21,31.11
green,Bronx,Unknown,4,Friday,22,34.53
green,Bronx,Unknown,4,Friday,23,37.28
green,Bronx,Unknown,4,Monday,0,25.71
green,Bronx,Unknown,4,Monday,1,20.59
green,Bronx,Unknown,4,Monday,2,22.89
green,Bronx,Unknown,4,Monday,3,10
green,Bronx,Unknown,4,Monday,4,18.97
green,Bronx,Unknown,4,Monday,5,38.13
green,Bronx,Unknown,4,Monday,6,21.71
green,Bronx,Unknown,4,Monday,7,33.66
green,Bronx,Unknown,4,Monday,8,22.16
green,Bronx,Unknown,4,Monday,9,28.35
green,Bronx,Unknown,4,Monday,10,27.59
green,Bronx,Unknown,4,Monday,11,26.71
green,Bronx,Unknown,4,Monday,12,23.42
green,Bronx,Unknown,4,Monday,13,25.35
green,Bronx,Unknown,4,Monday,14,22.77
green,Bronx,Unknown,4,Monday,15,24.42
green,Bronx,Unknown,4,Monday,16,33.71
green,Bronx,Unknown,4,Monday,17,27.73
green,Bronx,Unknown,4,Monday,18,28.98
green,Bronx,Unknown,4,Monday,19,26.27
green,Bronx,Unknown,4,Monday,20,29.74
green,Bronx,Unknown,4,Monday,21,33.37
green,Bronx,Unknown,4,Monday,22,28.07
green,Bronx,Unknown,4,Monday,23,28.85
green,Bronx,Unknown,4,Saturday,0,34.07
green,Bronx,Unknown,4,Saturday,1,31.53
green,Bronx,Unknown,4,Saturday,2,46.48
green,Bronx,Unknown,4,Saturday,3,31.39
green,Bronx,Unknown,4,Saturday,4,23.73
green,Bronx,Unknown,4,Saturday,5,21.98
green,Bronx,Unknown,4,Saturday,6,22.47
green,Bronx,Unknown,4,Saturday,7,23.72
green,Bronx,Unknown,4,Saturday,8,27.89
green,Bronx,Unknown,4,Saturday,9,25.17
green,Bronx,Unknown,4,Saturday,10,26.58
green,Bronx,Unknown,4,Saturday,11,26.06
green,Bronx,Unknown,4,Saturday,12,28.84
green,Bronx,Unknown,4,Saturday,13,25.82
green,Bronx,Unknown,4,Saturday,14,23.83
green,Bronx,Unknown,4,Saturday,15,33.83
green,Bronx,Unknown,4,Saturday,16,27.76
green,Bronx,Unknown,4,Saturday,17,32.82
green,Bronx,Unknown,4,Saturday,18,30.36
green,Bronx,Unknown,4,Saturday,19,26.35
green,Bronx,Unknown,4,Saturday,20,26.94
green,Bronx,Unknown,4,Saturday,21,22.79
green,Bronx,Unknown,4,Saturday,22,30.47
green,Bronx,Unknown,4,Saturday,23,23.28
green,Bronx,Unknown,4,Sunday,0,29.97
green,Bronx,Unknown,4,Sunday,1,21.61
green,Bronx,Unknown,4,Sunday,2,27.84
green,Bronx,Unknown,4,Sunday,3,31.58
green,Bronx,Unknown,4,Sunday,4,26.79
green,Bronx,Unknown,4,Sunday,5,34.31
green,Bronx,Unknown,4,Sunday,6,16.46
green,Bronx,Unknown,4,Sunday,7,26.38
green,Bronx,Unknown,4,Sunday,8,22.1
green,Bronx,Unknown,4,Sunday,9,26.39
green,Bronx,Unknown,4,Sunday,10,29.92
green,Bronx,Unknown,4,Sunday,11,24.7
green,Bronx,Unknown,4,Sunday,12,21.25
green,Bronx,Unknown,4,Sunday,13,24.05
green,Bronx,Unknown,4,Sunday,14,24.19
green,Bronx,Unknown,4,Sunday,15,28.17
green,Bronx,Unknown,4,Sunday,16,30.79
green,Bronx,Unknown,4,Sunday,17,28.54
green,Bronx,Unknown,4,Sunday,18,26.87
green,Bronx,Unknown,4,Sunday,19,25.08
green,Bronx,Unknown,4,Sunday,20,24.83
green,Bronx,Unknown,4,Sunday,21,27.77
green,Bronx,Unknown,4,Sunday,22,26.55
green,Bronx,Unknown,4,Sunday,23,34.35
green,Bronx,Unknown,4,Thursday,0,28.69
green,Bronx,Unknown,4,Thursday,1,29.16
green,Bronx,Unknown,4,Thursday,2,41.28
green,Bronx,Unknown,4,Thursday,3,17.59
green,Bronx,Unknown,4,Thursday,4,16.8
green,Bronx,Unknown,4,Thursday,5,12.97
green,Bronx,Unknown,4,Thursday,6,19.06
green,Bronx,Unknown,4,Thursday,7,28.98
green,Bronx,Unknown,4,Thursday,8,26.34
green,Bronx,Unknown,4,Thursday,9,26.87
green,Bronx,Unknown,4,Thursday,10,25.41
green,Bronx,Unknown,4,Thursday,11,32.15
green,Bronx,Unknown,4,Thursday,12,25.87
green,Bronx,Unknown,4,Thursday,13,26.1
green,Bronx,Unknown,4,Thursday,14,25.51
green,Bronx,Unknown,4,Thursday,15,29.84
green,Bronx,Unknown,4,Thursday,16,27.61
green,Bronx,Unknown,4,Thursday,17,27.93
green,Bronx,Unknown,4,Thursday,18,25.81
green,Bronx,Unknown,4,Thursday,19,24.12
green,Bronx,Unknown,4,Thursday,20,21.92
green,Bronx,Unknown,4,Thursday,21,34.29
green,Bronx,Unknown,4,Thursday,22,39.28
green,Bronx,Unknown,4,Thursday,23,32.25
green,Bronx,Unknown,4,Tuesday,0,19.04
green,Bronx,Unknown,4,Tuesday,1,33.5
green,Bronx,Unknown,4,Tuesday,2,5.4
green,Bronx,Unknown,4,Tuesday,3,40.66
green,Bronx,Unknown,4,Tuesday,4,23.4
green,Bronx,Unknown,4,Tuesday,5,13.53
green,Bronx,Unknown,4,Tuesday,6,26.8
green,Bronx,Unknown,4,Tuesday,7,31.42
green,Bronx,Unknown,4,Tuesday,8,27.27
green,Bronx,Unknown,4,Tuesday,9,27.42
green,Bronx,Unknown,4,Tuesday,10,24.46
green,Bronx,Unknown,4,Tuesday,11,27.17
green,Bronx,Unknown,4,Tuesday,12,23.25
green,Bronx,Unknown,4,Tuesday,13,25.27
green,Bronx,Unknown,4,Tuesday,14,27.59
green,Bronx,Unknown,4,Tuesday,15,25.82
green,Bronx,Unknown,4,Tuesday,16,30.65
green,Bronx,Unknown,4,Tuesday,17,29.03
green,Bronx,Unknown,4,Tuesday,18,27.1
green,Bronx,Unknown,4,Tuesday,19,25.02
green,Bronx,Unknown,4,Tuesday,20,23.37
green,Bronx,Unknown,4,Tuesday,21,34.02
green,Bronx,Unknown,4,Tuesday,22,63.97
green,Bronx,Unknown,4,Tuesday,23,37.3
green,Bronx,Unknown,4,Wednesday,0,34.07
green,Bronx,Unknown,4,Wednesday,1,26.69
green,Bronx,Unknown,4,Wednesday,2,22.58
green,Bronx,Unknown,4,Wednesday,3,18.1
green,Bronx,Unknown,4,Wednesday,4,17.3
green,Bronx,Unknown,4,Wednesday,5,16.76
green,Bronx,Unknown,4,Wednesday,6,25.6
green,Bronx,Unknown,4,Wednesday,7,27.25
green,Bronx,Unknown,4,Wednesday,8,28.16
green,Bronx,Unknown,4,Wednesday,9,26.34
green,Bronx,Unknown,4,Wednesday,10,27.92
green,Bronx,Unknown,4,Wednesday,11,26.08
green,Bronx,Unknown,4,Wednesday,12,24.36
green,Bronx,Unknown,4,Wednesday,13,29.68
green,Bronx,Unknown,4,Wednesday,14,27.95
green,Bronx,Unknown,4,Wednesday,15,27.79
green,Bronx,Unknown,4,Wednesday,16,30.78
green,Bronx,Unknown,4,Wednesday,17,35.85
green,Bronx,Unknown,4,Wednesday,18,29.67
green,Bronx,Unknown,4,Wednesday,19,22.78
green,Bronx,Unknown,4,Wednesday,20,26.84
green,Bronx,Unknown,4,Wednesday,21,33.15
green,Bronx,Unknown,4,Wednesday,22,30.46
green,Bronx,Unknown,4,Wednesday,23,30.84
green,Bronx,Unknown,5,Friday,0,25.17
green,Bronx,Unknown,5,Friday,1,23.27
green,Bronx,Unknown,5,Friday,2,24.27
green,Bronx,Unknown,5,Friday,3,45.5
green,Bronx,Unknown,5,Friday,4,15.44
green,Bronx,Unknown,5,Friday,5,31.15
green,Bronx,Unknown,5,Friday,6,21.1
green,Bronx,Unknown,5,Friday,7,25.02
green,Bronx,Unknown,5,Friday,8,26.95
green,Bronx,Unknown,5,Friday,9,29.71
green,Bronx,Unknown,5,Friday,10,27.68
green,Bronx,Unknown,5,Friday,11,23.45
green,Bronx,Unknown,5,Friday,12,29.02
green,Bronx,Unknown,5,Friday,13,27.72
green,Bronx,Unknown,5,Friday,14,24.59
green,Bronx,Unknown,5,Friday,15,28.62
green,Bronx,Unknown,5,Friday,16,29.1
green,Bronx,Unknown,5,Friday,17,23.37
green,Bronx,Unknown,5,Friday,18,25.94
green,Bronx,Unknown,5,Friday,19,26.3
green,Bronx,Unknown,5,Friday,20,30.43
green,Bronx,Unknown,5,Friday,21,33.04
green,Bronx,Unknown,5,Friday,22,36.28
green,Bronx,Unknown,5,Friday,23,33.48
green,Bronx,Unknown,5,Monday,0,23.19
green,Bronx,Unknown,5,Monday,1,17.57
green,Bronx,Unknown,5,Monday,2,21.87
green,Bronx,Unknown,5,Monday,3,25.76
green,Bronx,Unknown,5,Monday,4,34.58
green,Bronx,Unknown,5,Monday,5,27.79
green,Bronx,Unknown,5,Monday,6,20.18
green,Bronx,Unknown,5,Monday,7,32.35
green,Bronx,Unknown,5,Monday,8,29.04
green,Bronx,Unknown,5,Monday,9,25.06
green,Bronx,Unknown,5,Monday,10,23.55
green,Bronx,Unknown,5,Monday,11,24.37
green,Bronx,Unknown,5,Monday,12,25.08
green,Bronx,Unknown,5,Monday,13,25.03
green,Bronx,Unknown,5,Monday,14,31.31
green,Bronx,Unknown,5,Monday,15,32.06
green,Bronx,Unknown,5,Monday,16,27.79
green,Bronx,Unknown,5,Monday,17,26.89
green,Bronx,Unknown,5,Monday,18,31.36
green,Bronx,Unknown,5,Monday,19,36.19
green,Bronx,Unknown,5,Monday,20,21.56
green,Bronx,Unknown,5,Monday,21,27.43
green,Bronx,Unknown,5,Monday,22,30.93
green,Bronx,Unknown,5,Monday,23,27.97
green,Bronx,Unknown,5,Saturday,0,34.58
green,Bronx,Unknown,5,Saturday,1,34.47
green,Bronx,Unknown,5,Saturday,2,26.87
green,Bronx,Unknown,5,Saturday,3,19.52
green,Bronx,Unknown,5,Saturday,4,20.93
green,Bronx,Unknown,5,Saturday,5,22.58
green,Bronx,Unknown,5,Saturday,6,24.64
green,Bronx,Unknown,5,Saturday,7,26.57
green,Bronx,Unknown,5,Saturday,8,26.08
green,Bronx,Unknown,5,Saturday,9,22.28
green,Bronx,Unknown,5,Saturday,10,29.06
green,Bronx,Unknown,5,Saturday,11,27.85
green,Bronx,Unknown,5,Saturday,12,27.33
green,Bronx,Unknown,5,Saturday,13,25.22
green,Bronx,Unknown,5,Saturday,14,28.16
green,Bronx,Unknown,5,Saturday,15,33.13
green,Bronx,Unknown,5,Saturday,16,29.34
green,Bronx,Unknown,5,Saturday,17,27.29
green,Bronx,Unknown,5,Saturday,18,27.11
green,Bronx,Unknown,5,Saturday,19,25.2
green,Bronx,Unknown,5,Saturday,20,23.39
green,Bronx,Unknown,5,Saturday,21,28.22
green,Bronx,Unknown,5,Saturday,22,22.53
green,Bronx,Unknown,5,Saturday,23,25.46
green,Bronx,Unknown,5,Sunday,0,29.6
green,Bronx,Unknown,5,Sunday,1,26.95
green,Bronx,Unknown,5,Sunday,2,30.69
green,Bronx,Unknown,5,Sunday,3,38.58
green,Bronx,Unknown,5,Sunday,4,29.36
green,Bronx,Unknown,5,Sunday,5,35.84
green,Bronx,Unknown,5,Sunday,6,20.12
green,Bronx,Unknown,5,Sunday,7,27.02
green,Bronx,Unknown,5,Sunday,8,26.89
green,Bronx,Unknown,5,Sunday,9,23.23
green,Bronx,Unknown,5,Sunday,10,24.05
green,Bronx,Unknown,5,Sunday,11,27.42
green,Bronx,Unknown,5,Sunday,12,26.11
green,Bronx,Unknown,5,Sunday,13,31.46
green,Bronx,Unknown,5,Sunday,14,24.66
green,Bronx,Unknown,5,Sunday,15,26.95
green,Bronx,Unknown,5,Sunday,16,20.64
green,Bronx,Unknown,5,Sunday,17,24.05
green,Bronx,Unknown,5,Sunday,18,30.25
green,Bronx,Unknown,5,Sunday,19,24.92
green,Bronx,Unknown,5,Sunday,20,29.42
green,Bronx,Unknown,5,Sunday,21,30.16
green,Bronx,Unknown,5,Sunday,22,27.71
green,Bronx,Unknown,5,Sunday,23,22.69
green,Bronx,Unknown,5,Thursday,0,29.6
green,Bronx,Unknown,5,Thursday,1,19.84
green,Bronx,Unknown,5,Thursday,2,29
green,Bronx,Unknown,5,Thursday,3,20.26
green,Bronx,Unknown,5,Thursday,4,19.22
green,Bronx,Unknown,5,Thursday,5,36.02
green,Bronx,Unknown,5,Thursday,6,25.43
green,Bronx,Unknown,5,Thursday,7,23.89
green,Bronx,Unknown,5,Thursday,8,24.67
green,Bronx,Unknown,5,Thursday,9,27.97
green,Bronx,Unknown,5,Thursday,10,24.1
green,Bronx,Unknown,5,Thursday,11,32.97
green,Bronx,Unknown,5,Thursday,12,31.1
green,Bronx,Unknown,5,Thursday,13,33.5
green,Bronx,Unknown,5,Thursday,14,29.78
green,Bronx,Unknown,5,Thursday,15,26
green,Bronx,Unknown,5,Thursday,16,30.76
green,Bronx,Unknown,5,Thursday,17,28.57
green,Bronx,Unknown,5,Thursday,18,21.44
green,Bronx,Unknown,5,Thursday,19,29.78
green,Bronx,Unknown,5,Thursday,20,28.15
green,Bronx,Unknown,5,Thursday,21,40.52
green,Bronx,Unknown,5,Thursday,22,38.98
green,Bronx,Unknown,5,Thursday,23,37.34
green,Bronx,Unknown,5,Tuesday,0,41.94
green,Bronx,Unknown,5,Tuesday,1,16.08
green,Bronx,Unknown,5,Tuesday,2,17.5
green,Bronx,Unknown,5,Tuesday,3,28
green,Bronx,Unknown,5,Tuesday,4,17.75
green,Bronx,Unknown,5,Tuesday,5,18.4
green,Bronx,Unknown,5,Tuesday,6,26.38
green,Bronx,Unknown,5,Tuesday,7,29.87
green,Bronx,Unknown,5,Tuesday,8,32.07
green,Bronx,Unknown,5,Tuesday,9,24.65
green,Bronx,Unknown,5,Tuesday,10,23.63
green,Bronx,Unknown,5,Tuesday,11,26.83
green,Bronx,Unknown,5,Tuesday,12,25.97
green,Bronx,Unknown,5,Tuesday,13,39.68
green,Bronx,Unknown,5,Tuesday,14,28.21
green,Bronx,Unknown,5,Tuesday,15,28.28
green,Bronx,Unknown,5,Tuesday,16,40.32
green,Bronx,Unknown,5,Tuesday,17,39.71
green,Bronx,Unknown,5,Tuesday,18,32.04
green,Bronx,Unknown,5,Tuesday,19,26.71
green,Bronx,Unknown,5,Tuesday,20,28.73
green,Bronx,Unknown,5,Tuesday,21,45.59
